VIN,Frequency
42d5b2d11b39be01d,5
e645fb3fa2e4015d6,5
5aeeb12d0e32ef7d7,5
711bd77b7a28afb49,5
b01ddd8291f4ffb69,5
39a25b9edcd94c131,5
8ec9d59944beb50fd,5
e400d09d6a4f177e7,5
cc31ba37e96fd82bc,4
9e83299a04f496de6,4
80f96a3794c04bb62,4
f1eb98e9a4efa3109,4
5edf0a1311a1ec321,4
82b8ad2d328ee327f,4
361b4c3472fc438e2,4
f387be2496f79f280,4
1ed32a62e9eb38a23,4
32129a3ce82a6ef1e,4
c9c0ab31bd52c6206,4
eb4d94009cecda7a1,4
af8db5bed6717f382,4
b167175cb2a477bb0,4
4bc3ed08bf842fc9a,4
2db7a542771e3a324,4
1b8adf5b3fd2b4402,4
3fc5f5bdf51c18380,4
8f63f29f06d23b98b,4
dff1cb7c138858a19,4
b1f391675a20b19df,4
2f51b964380c52a72,4
4dd1c2a010ffbac96,4
899009ecfc0c25d87,4
526279d1dd0da4364,4
57d101392943dfa3c,4
4b29f7f329aca4e21,4
e3184f072f90c8bc7,4
256e0e6d0876a68fe,4
952bd41874d95bf57,4
e7cbed44fa3a56042,4
2906cca8a5c4bacae,4
d81cbd5f812a58b42,4
59117dbcbfdb0b483,4
8cc2dbcb71806294f,4
0152c5e188a48a64e,4
a37381410d69b7bcf,4
454ecdb044f0a1c9d,4
d406d93ffc4b66772,4
5d20d49a1ab756d3a,4
378bc290fdf19cdb7,4
620a10921d98e968e,4
8bfbcb92477c39c13,4
bf3966030faa3e85b,4
1e0c9bb4dab31cbaa,4
316bc5bdc1700b911,4
5be198d24e050e916,4
0584f40b336321ad9,4
d65cab1b42e7b2b34,4
52d72a8579787b7d0,4
9bd3e4e8e3b1f137d,4
90959f7c5b2f965ff,4
f7fea9145fd72054b,4
24df8fa1e75cd91e5,4
0ec8b2b0437defb9b,4
e38fc5bc4c15fef2b,4
be9a1a7a803cc3b81,4
8dc0fea6b59b78c29,4
89d45fd8150b1eac5,4
f5f9590e8a04caeb2,4
dd288470c1df3ea2f,4
6ea572f6ce1399924,4
9145c136d573c265a,4
24867cb1ab77de0b1,4
89956957d738d930a,4
a93ea0e2c14de0ad1,4
5cdece20111cb2239,4
2d6e1e4143536b124,4
69b47b964f3ce99bd,4
807c16e2609f6b2f2,4
b67632aa7516e9322,4
f70777f31bef536b7,4
5f94d43f1ff894bb0,4
a2dfa8a3b7891dd40,4
2c971c9aecf32210b,4
075af3703cfac5c88,4
97e9df7d3c3604fec,4
605eeb527ef747f34,4
08d3a7f60d84da472,4
49db3ca2499d5c3bf,4
e2aacb5ac20003a01,4
436dcd432af1304c7,4
4af42ce508dcdb92b,4
587788cf35938e3c6,4
518af1fcf7284be88,4
b4b062a83218efa69,4
9d8b8e8aa59420d0a,4
539a188fd85d6749c,4
9ee4d18a4d7dbfdd9,4
f496ea33692737d9d,4
85f9b949c47c91429,4
ae3bdfe0e4a2b575f,4
b32e6ee629c46b947,4
430964955fd789689,4
e92b3921b45a8091d,4
175f76d8f2834ad14,4
753087ad8e52c2c18,4
04621900c0129b08c,4
635e6b984f4585d62,4
3e0960df5a1e8d762,4
73829606ef9123191,4
80cf7285df6c8e5a0,4
3f2cbaad306561c7b,4
e9eafc834cf9ed04f,4
766e493bfa061748d,4
dd99366e8da837636,4
083a5070cbce839c1,4
d071ee542d3cc9d82,4
ab83fc578285f2a4e,4
d19200e81f0b5df08,4
814e8a27e961d0fd3,4
005f2309e3fb3e591,4
2dbb52e5871f58355,4
778ba70982a877c6b,4
d41a9c180c31f62bf,4
6c17d8fbfc630f3a0,4
c622eb1510346bd3d,4
3c0292dd3c9b7c15b,4
aa7df3f251cdccd14,4
44efc05ce38109d61,4
1e46f4404ca7a7870,4
ca3a49a3d845b8a4a,4
4c6934776d078ef41,4
816ac582857eac39d,4
cf33b8d89a4d81ac2,4
9d91e90cb33648f41,4
7c8bd484ad569e022,4
f7f949b98995142b9,4
a27c9dbfb21e1460b,4
207546bc62e12a1fc,4
5758202ac682b8d7b,4
a791f7705882caeec,4
33c6097e8311c684c,4
4f326ab258f35d08d,4
643f64b20ed37a4b5,4
98d2be7e9514143f8,4
036cf9e2c6454ca43,4
674246981e73ece8b,4
91c02185ec489fef5,4
a6503399fbe5cbc39,4
cb01d79ac66f75e09,4
73c2be98907ef11b0,4
f6a22b3ac90fbaa8e,4
7370f1eb778af23fa,4
d0c8b32cb17f16f6c,4
e796b2aa548754b44,4
d27973ea7108e0c6c,4
73bd6b934625f8642,4
23e39d1e02cf8a7f4,4
a5384a97233bf5de1,4
f20b82def2c852f71,4
63a00ceca7dc43a79,4
6b79e445490b90551,4
5f14139d5abbf1937,4
64901947881035294,4
0ea470f280ab36547,4
5b841d2940348b73a,4
e4ca3595be93cc799,4
b32fffd628d8f2402,4
87d4fa7f251475059,4
2454a9fa6b3a5809b,4
bc4df0722dd0f7fd7,4
8273a8a8b5d7df9ba,4
f0812f1a95b276b10,4
699d1d775a360c796,4
cdb28921bb3a68cd8,4
cf96541845e55aedc,4
2eeb944360c210387,4
e05130b4b9cce4b0c,4
9bb00048b896d72b2,4
a0516998a017f1931,4
30d4fce079d77a53f,4
88f299bc6f5f46539,4
8b28b3a962a6e309a,4
9622038c3276f841e,4
5da89dedb1ceea861,4
9c3418ac9d57da0c7,4
c4d0c875e2be34cc6,4
1921c2bc4b09159b0,4
c8986ff0c3899abbc,4
d73c557ed86a6a51d,4
68675c7db281aa60e,4
6e297aa294313d559,4
025b01644460785dc,4
fab94c8b1ae836b49,4
305db694272e62f83,4
a44c4d0b42d19e40f,4
48f3a7724768d0a88,4
149534c656bdcf85d,4
f77e7e82539551a20,4
c279be2b6e0cba312,4
b36b6eafd0b3d8bd8,4
a830ee83879639581,4
920203ea047a345e5,4
3db41990ac6bc41cd,4
ca12f9ae3602c36df,4
2cbbbcf2774b297ea,4
97c42c74faeee8d9b,4
c7ff5014f746f90da,4
9e04d20f6acc8c4e8,4
bb544222077bad1ea,4
0454e4de1d7c63fcb,4
6fa47055fc17b8e5b,4
e789a5ce23cc6bb36,4
7f8806d8912412cc9,4
11bd3a4ab95c78f7e,4
d409d7639f3e5f549,4
e9191156b82ad1f30,4
518f0bf3c8b8692ab,4
78570ed3f8d2e0e4c,4
595ee70bdd79ef3a1,4
c44e85c87b3f22cce,4
a0fe048a6b9db1181,4
7ef0ed801fc1d3257,4
8efd81b155c3b1c14,4
adeb4f4fc5a8f85ab,4
ea5965cdcaf5a390f,4
34e046634916ec957,4
2106bc05228d29a99,4
cb271df7d44346b04,4
31d494ac06b17a286,4
47c3271537fa5bd10,4
ddeeef7793badcb83,4
d9cbc99a02b796547,4
71b863dc0f01a4ccb,4
1d92b3cc86f8519d6,4
6ab205dac6b241ec6,4
e008353d7d3b09c55,4
a61a8e088885fd7a4,4
3347c2c5e113db7f0,4
3ff23444172414a63,4
2f2d9e505e5c770a0,4
60d995e0aa1122d6d,4
61127db469264b75d,4
f99aa0b976fbc494f,4
9ce95403c230006eb,4
e119691505a74a061,4
988fbe15ebbf378fa,4
d43811713374ba5e6,4
0a891c225c4297ec7,4
796ab24f9b2bb17d2,4
01bb986ba88135415,4
d630e921395669c2b,4
08f21b488cfe7cb25,4
9242047714af7507d,4
2d4ae57bd215bb06f,4
e2b5d3228b7b3461b,4
3f4273c712c4ec097,4
218c400d658beea2e,4
fd0c45fbd331062e8,4
9bc82824b84813bda,4
0c1294a0653451f4d,4
a56ef50b9696c0bb6,4
478832ffbaf4422a4,4
56f500f9abc84ed07,4
480d6172d656bcab9,4
73833ecfe3ede9c57,4
4c09f319fe566ecae,4
155d3cfbc1ac506f9,4
9ef886413df51df29,4
76b94077551107619,4
18be494bc41f6b921,4
3a7550c8ea157639d,4
f353649ee4c04419d,4
ec0088699912a8ec3,4
e62315251aa24906a,4
fe445aaddc8dc8653,4
976d626db56933878,4
7f956664009806bab,4
a5bf855487ef5ee3d,4
d1107048e1d1b0b55,4
894d5a4d724ec551f,4
282fe8f7ed056e543,4
6f633ab570312d12b,4
da6d6daa6ed44ee4b,4
05b60110bfc0a70db,4
e14d6bd1e0f0bb6fa,4
156136bb2bcf30a9e,4
b98b46d7bbb35dfe5,4
e26c6588adce496ed,4
b714866e6d0b8fe65,4
a9bf37f93770f571c,4
f01455b7a5a20c3e7,4
2ff4aeb9df99442ff,4
43b0cd5f698b68aa4,4
ec997afc12bbcd7c0,4
641ddadc2e1047a1a,4
7ecd411de185e43d8,4
e35aa7847a4988c1b,4
e8c6de13fc6461fa6,4
4e01065f21837cbf1,4
bbb31ee7633a09a3e,4
6abd06618045d496c,4
4dc18e9fff9db6623,4
a7efeddebaae7496a,4
f85e57ca830b77c00,4
feba6b4f802186d93,4
c7d25fd2449443861,4
f55c5bbfce92c1489,4
31d9a6a11ab167646,4
adc706d3961177085,4
9a5a3ed6260e95ab2,4
61209706cacb3a5c1,4
976a4456a06deabd3,4
5f25ae20a0bdf04cc,4
82243a8c1977f1b9f,4
decc9fab728f97b02,4
c1ea57931d0570025,4
bfbd6921defb53c5a,4
88c48357d6a46b311,4
71189ce9f70bc066d,4
9ab9115d6a8c845fa,4
32360b66fb28222b8,4
16831302d51e47a00,4
3cfb4b47a33ca3355,4
5269e72df6f019951,4
38b040b7e45452480,4
a666e1935f53be771,4
e0fad20b575db3f8c,4
e1f5015e633f9582a,4
652dacfd4713c79db,4
a81bfecf5fc5de236,4
6afeaf3ed4baa2eda,4
22c53604f14b7a265,4
8c57c895e6e2a3068,4
16f85cb6d1fbbaaea,4
917c518cf60a780e0,4
6a9125e769f8a1e3e,4
8702b74ea7f17c522,4
20eb636c0784b4b1e,4
928898114fefa8298,4
22945508cf89fb684,4
8a21f58a2c54dae75,4
b9924e821f4d97444,4
23a04ae918f7b9e2b,4
ed87c9b9e5e5e7907,4
4b33d88672f48dc64,4
b46df8a5ed8d8e534,4
8a4fb57f2aea9d746,4
86666854b767b4b79,4
951513a7b309e89b2,4
407fd464b339ea4b6,4
65d9fce54b110d010,4
ca200f6c2d4e3176c,4
f4185d9faba314765,4
eb46fd9456d9e0e03,4
ecc6c326104409f58,4
9ce9529ce135bf592,4
bca15c379cdf1e0dc,4
e8dd603218244e027,4
48a9024b8e8b29000,4
2407a1af6657d5283,4
fb015db92eeddf170,4
8929995b84a59c3e3,4
d95f5134422150e9a,4
07849919221b8cb2c,4
7f7958013d4d6283a,4
ca323efe5947144bd,4
b95242a88e1f7da02,4
0de20f6064fda6723,4
756cc9e220b28adfb,4
6b663d940db065cfa,4
039d371b7582ed4b2,4
d390046aa9c030d95,4
0f416f6caa266e84b,4
fcae080be1a00527d,4
ac985b5dc8458143e,4
449c203731e57826a,4
a87f1bcf8b0c9a285,4
85cd07b5bd256697a,4
90fc9d0b5907703e0,4
2d470df337604c1c8,4
22f4985b68b6d6da4,4
c7aa1c87f428bd672,4
cf6d971bda16d2afc,4
e04e59478a9f0859d,4
bbbac6967df98863b,4
56d6a136aa2617203,4
f85f995363a196cef,4
5c1147e51b6ae421b,4
1a6acc7dc95b38562,4
9fb1ed3102024d9cb,4
f636e352c7dbc8f6d,4
8235ba16e23342136,4
3d8da3d3afbdfd8ff,4
c98d3e25adbff4876,4
0befd601a0e340134,4
5f34c391043f9f8ec,4
c2c73b7767ca83901,4
791462b8f70ec7c0b,4
9b9353d8e3e22976a,4
70694ce0515405785,4
6e16f966e48753f7b,4
c45dbee7f72cc01d6,4
2fbb2c4585089ec44,4
dc275ff080b381689,4
7d3a96bca863ba6b4,4
4dc7a9605654de06f,4
24c5d5c5e40662f7b,4
89b160a72d02a978b,4
81ac3d6ac94e4d289,4
12dfd6c9469b5c00a,4
61dfcb052dfa6decd,4
322429a1e90f2d1cf,4
97566c4fec9498767,4
c549e6481c613cafa,4
34e1d381892e017d2,4
ae8bbeedc7e56524c,4
f00e3ef5c4195f16a,4
31565046c70888ed1,4
96990c68ded8a88e1,4
15d8cbfeacc6f239b,4
156735c95fb6a3877,4
12902af719175f9fd,4
6c2012143822ac5c4,4
f540ff2d2fe8628b2,4
cc0d64711a5b7016c,4
b4598cb2e6a4704d8,4
4de2104baa7e43fd5,4
f116b643ebc48cd68,4
7b1b069b3d2f4f93e,4
81b99b84132563576,4
69f0fa34b1cf794df,4
7a148972816916c63,4
49dfe765d495176bc,4
1ce105a41cdfea30c,4
80123abc489c7bd76,4
a899f418a47496e7b,4
bc9b4c7970adb5d1b,4
be6c32a36aa12e032,4
3927c3736c80e8a67,4
2317aa70d6de400fc,4
5e964e4d4ad9350fc,4
6c3f07bb92ecd5231,4
3d72c7c3a82512e96,4
fc035823217401e2b,4
e3dda16755dae3230,4
fffe693c023ff0166,4
67cd4f0f9bce2e8c0,4
22f1bece10d8124c1,4
1ac8f40cc098e80f5,4
6c8cfc542d4771d0e,4
e2bf61a7b8d8347e4,4
c722bf329c80e35a3,4
ec0d8d1b654449553,4
5ddd524eb5e9d3421,4
ad0aea2efff0bd708,4
1d42d1931cf740690,4
8f61c68da987de23c,4
8447639a431873e81,4
4a01073fc84f53497,4
14ea301a6b8487034,4
18bb7a51ca6961fb9,4
b33860652bea028bd,4
f963a11a8a84eb46c,4
1f68fa8c8c9660775,4
0da699c86640c4f83,4
4fd1602d15353888b,4
e98b28e602d7ff24c,4
626adfc7ec7b6fc34,4
2239d996390f822e2,4
c244807b2d7af645a,4
15db880a3015d4055,4
5bc5957b71aa02636,4
da2c1453d49d28257,4
2edbfd70959cc0243,4
eaf9e426805cda551,4
9c3361553fde3b317,4
84487858eac6280a9,4
c1d15425f800fc6c0,4
427872da54f35423e,4
f1546a8ee36ca3128,4
d4dd99b12782fd5aa,4
8b0b99d7930a76302,4
c982e871043fa0201,4
4b5b30e547089b6e8,4
2e8deb27cec69658d,4
4dc645fa58a4dc0eb,4
d18e41e3f5bd0cc64,4
597aaaaf733defb2e,4
bc92f1fc6f319977d,4
a0344dd88c067bfe1,4
d44fda049ede5ce83,4
37bbfcbc94ca542a5,4
006c2b24f281bdb64,4
25b25f2e6a534a7e7,4
aa0cd4fcc2a0da66e,4
9a1d46f07dcbc4b51,4
2bcae958bcb3c138c,4
aab8a215e85ad9d52,4
9f76f63978a69d8b3,4
631304a62c51251c4,4
40b5815b2d43e27b8,4
dabef3622e1668805,4
bad19f3df4e765a5a,4
079077138ab9c92d3,4
0b17310287d9369a3,4
c30ec81f6e262c71b,4
751f95ac7d46eab8d,4
6db6515b6b93af48c,4
c3b8d9475ee705b11,4
05e6c88f1ea049ef0,4
cb67b8b6715c5ead3,4
911005970f7c1b56e,4
7f15aa46d8f625184,4
c98969578070d859f,4
6e598191f4322ac61,4
027f390ba83296be1,4
b553ae9c31762cfba,4
656c06cef84c41b22,4
65e6958d3e0186521,4
b461e18c3885a60c5,4
04d40ecbf68e11f89,4
778fd68cdd0765e01,4
922bbdd7215c980b8,4
2bda8696af0791d3d,4
f58ddd04d6f7f790c,4
3c1131f01501a28bc,4
28442291afc320076,4
9ad602e7101dbf615,4
bdc0cdcc18a4ef830,4
22c76cf3eec70b2eb,4
5a87453112655e64e,4
85c0266d5f999f639,4
33d7e18b9c83b370b,4
1d4c236da904d783e,4
eb35cffa572c5e604,4
ccad3049bcbe7fc85,4
5925f80513d099130,4
de7a8a5ee2eebf61b,4
0d7b47d05509688d1,4
d3bbb5e781fe31722,4
d5c8366093a42d743,4
9476aec86549c6797,4
1f147b5ed43c590ee,4
dca3b5e04c541c27a,4
95c5a11e97ef368f2,4
43d335bddf9378e4c,4
f4f81b1e0f26de4a1,4
de3e12bc03827020b,4
bd7e27c8aecb445ae,4
16a694eb5be6901fb,4
4a6e4700544e541ad,4
3601a388e2059b4af,4
89684aafd9cb188ed,4
dc0201babcc51ab83,4
0bb7684a3a5e99a1f,4
80c0938bdde49fd48,4
3c6698f7f2ba29341,4
79f10d39883c6b95d,4
2cbdeff303dc3255a,4
d5ab8e718ed644dd3,4
7098902a2b11d4db7,4
9a25eb3c55c819766,4
237d4c88e7dbe811f,4
798673204bb204d4b,4
b94e8ec6bdd9d7854,4
814ae430cce159a7a,4
ac5dd15004ff24320,4
40603e89b638e9711,4
cb1ce9a97231b2454,4
ffc8483d791b27457,4
53c402be5be5bbafc,4
c61a9bc590765feba,4
7462b5a4f68cdc63e,4
2dc11e55fe9957864,4
c2a74f70ba9f19e0b,4
7e6f3b80bbc7c4bb7,4
1f507da1982d54b86,4
1dba4f52874591d2d,4
b61de59057a977a37,4
ce7bb92d3c21de1ed,4
ebdc9173c30f94ac8,4
85d6065c24a972f47,4
b1da799c15eeb54fc,4
5a0d8f21d260372ef,4
c52050bd9fc187339,4
7587ff5787c48c952,4
810976a00fc0c5df0,4
af14f02002dc60f98,4
c2b6a7d32aebcbe69,4
9c7de56a836fc37ed,4
39ea0a907607955af,4
6e1f857549e22f534,4
361cb95910eb56662,4
99b30083aa1c0bf88,4
205e465465577386d,4
1660e9ffe33e7db31,4
82496530e7c233aeb,4
07700a06e6865e575,4
c05f6efdc6a52831c,4
00e94a0a8867b74cb,4
812f42fbaf95839e4,4
a99f4af67f8b010f0,4
9ba5695a7ca5ee27c,4
9f642e1dd61267cf6,4
cc47b3b4c48c02662,4
23a7dc40ed3a7afad,4
f2ef2ba721aa0a332,4
77cabfad6771a81ed,4
2012cf9fb28b987bf,4
0d62217282f6f83c0,4
408c23bab1c8d759b,4
98c49e7c889c69058,4
5dd101316de060ce6,4
29d50c9d80aaf2058,4
09ac3a7f062817ef5,4
2c7869ff6358b1704,4
c022dc86bf9edc83f,4
f94817964c252362d,4
65842466908fde733,4
d5605052b4399d186,4
8b07c664393993cf7,4
a08a9e11a229eb8ce,4
aec125dead88790b0,4
3193498fb7926df75,4
05229c1324e8e2b52,4
99935e5df73bc05ed,4
2c862d5075d4a7b33,4
7f84198bd595de8b5,4
91767a6c1a47eb74e,4
065e86c897cad226c,4
ebd31a7970bf2a8cc,4
2d48fb1dec860b1fc,4
50aa75534cead5ca7,4
b7dbf8f92c03ab516,4
2dca4ec8cb9212015,4
e5963ce1ad78e2705,4
bc115517875202ccf,4
619c86672dcfcbefa,4
370084b12df6cb51b,4
ee9adb3eeed9749a3,4
173ff2d592417fafd,4
6708044ff7c3f32d1,4
485a22bed13101db9,4
7b5e2d297ce115c00,4
9cbccca760cf86c71,4
5594c89f398b85636,4
5fe17ee88348fb403,4
bc048dfc47652fd3e,4
ff99525e9e3d95039,4
584c91c2017082706,4
1b68cf34cf1e16bb8,4
c783d2fcf81a8134d,4
c5959755e08d3a5ef,4
203d75055c7bd6448,4
157a5a0462b2749fb,4
cb96f7cfcec023863,4
b1e2a16ae678761d5,4
bcb9e6ef9c1ccebbb,4
0e5bf6dcc926a9325,4
566947f404531c318,4
72640ade8f7d4584b,4
4a8f2be4c89e62fb4,4
74631a419c6ba9762,4
3d4f6e175474d90fd,4
69668b721096ebbd9,4
dc7200e5267802419,4
75bf39f990592ce34,4
50ffee6e38601159c,4
ee82a25c787d56ba1,4
3e704aec97527bc43,4
07aa09e1a70f87909,4
27337c71b4fcd6982,4
3a2b07d7bb69493a5,4
9c6f9269f7dc6ddf0,4
0c272704530d58b45,4
37bf481e45c3a7940,4
6103bd4ecab211c39,4
c8023da792f08f573,4
7acfa3ae5f75191b4,4
69a1da40cbebd759c,4
890bc7dad7bed22d4,4
6b2bf90288019a146,4
db15b17a43ea0566e,4
38d7089ee79a50e8e,4
feff6fb46cc4b832c,4
b2fa1e812c500a3ca,4
0749d68aea782c1df,4
fa23ae9d09d0b3d35,4
5fe6296b5ed6a688e,4
1f85488426c8c7318,4
aca79017fe8660fb1,4
87cef08166540f056,4
c8c94a0b65da76cbf,4
f420a26728fc1d9db,4
7a1ae364e6111929e,4
e82a2d28f589ead7c,4
f926859451334484f,4
98822c0e0c3110b29,4
0cd4dba35018029da,4
573734db90b54d42d,4
b61d1b6990c901810,4
770a888d049708b89,4
8f56189ba77a7b735,4
9db922d27b9a4bee6,4
3bbaf749549f3175e,4
c8cf681cd5fe09745,4
9c7af5067faf7e1be,4
b3391474642affd2d,4
a3629a92d23bc1b7d,4
65fb5b7d1283ad631,4
60424606abcedac92,4
9ebc5bdc15436a8ef,4
7cf0cb481573be44b,4
ee088065b69153084,4
b6ba722db51f58605,4
ad4b9d59acc7d33cf,4
09f4061dc1c716598,4
b25e26966ebf776e7,4
e87695473a1743f3a,4
a1fb133bbdb53283f,4
32dfd83640a678789,4
52d5916ade4b491d0,4
04984564f37497e89,4
aed423ab6784c42bb,4
cec061d983a06affb,4
7cafa814537804775,4
3702064562ecb3b5c,4
af96caa6e10b12ea1,4
db6bfd9246ec9ed13,4
90491aecde2084ebe,4
1531dd27ffe3ddf98,4
b3f0f90729d704952,4
6071fbacd398f04ea,4
658186be7d3a785db,4
36105ec901c08c884,4
1c28011eecbea5245,4
f3466aeaf087f2ef8,4
fa0ccd4f227edbd6b,4
66f2fb5d0d9734a47,4
d7278217c39355dc1,4
5e18aba4802625629,4
012853f80d48eff7a,4
f0aef77b45f1cf165,4
a37d7ab9915494edd,4
e91dd335eaf12ed9a,4
ed5b516a6a960af70,4
ba61a872b26f12eae,4
2c658850bf98f0c45,4
ac7861a12ca4702ad,4
01362e048bef28c70,4
b8800eb214ce48184,4
a5a7db5d0c974788f,4
3e63d5c0375cec902,4
8122fdd38b276b44b,4
9f55d660588e14eb4,4
6ae118aaac14aebc7,4
0bfcfddeb5a9480d1,4
9811419a461cdddd2,4
1278d198bbcc6e32d,4
6e4d5a7b02388e69d,4
70b4812cb4bf3bad8,4
101a005a3186728e3,4
0d8b74b6a4d656b03,4
6bd208b8a3463ea63,4
47994a021039e52d0,4
180ca34f098e03067,4
c6c54e373d03d2ff8,4
ec46eeb1aa4c95da6,4
e4eb0bd68a672987a,4
9f469762af452ce62,4
8e5218c32f41571be,4
2f0418f13468bc9b6,4
428ab8352d584afe0,4
f956f8fea8279c0ac,4
c3adbc3c2dbb90795,4
5230c15e803a49b86,4
c7802bd258febdf48,4
bfd80922bc584acb1,4
34447880ebf586f82,4
bbaf2f58b424a8c78,4
dc45b66c97adf0278,4
f1cf22eb86839ecad,4
2ae0d667594c5935c,4
a20c6524af6ba6695,4
f3af5b7e69c65a0c9,4
1b06629b79c2e1792,4
7147f80961eb9714d,4
34519dc3589e0792f,4
9c7d39d09268aebc3,4
e87faffafaa77659f,4
e4224972cbe067406,4
0d3a75baf9164351d,4
da15066d766dd2872,4
67db2254897d85738,4
289b7641af7f9b44d,4
631eb20012e209c93,4
b7abd321e247cd2a9,4
cc75138ee80fe92ca,4
f85cbf898d482fd66,4
39627ed33ceb3801e,4
8500a04d348f9e18d,4
11a111cbe830acad0,4
c1f9abdffce6bed3c,4
4b5d15501fc53e623,4
8462ff8b1751c9214,4
39d026fa91c56c457,4
f4e6ac52f30fb9f7b,4
aab078bb2d6d551d3,4
1316694287a3f0bfc,4
0add312ab892879d5,4
f099e1ebbb2b58dd4,4
4964e69a46db339b0,4
58cc2a90b26ca206a,4
2860e79ee26706eb0,4
1e73eb7c6aa5f66d4,4
959058cfbbcd7eb00,4
7685335f6bb1ece9a,4
71721ce6a8f198670,4
919df7c89d63ef8a2,4
2fff4e0c9e4dbd35d,4
bb904edd3cb61a827,4
fac3172a040ecf5d9,4
d4c9cd2d3b752dfc3,4
4b1ee837531e0b327,4
500a9b17c61cf3382,4
270ccdeefce2a739b,4
1c4ddc26d1be9b52f,4
74c2b4dbfa964ad9e,4
5884d982f5dd79816,4
5c368855845b51248,4
d3ef1503974b47948,4
173fdaeaaad695788,4
d20f0b6e647ba4e45,4
21a33025840ac66ab,4
27fb46869b8c8073c,4
d7180848fd8911bb0,4
da35c5f728105fdc9,4
53911a00aa5f7dcf2,4
423b00c8b9ac36635,4
9c63187f1118dc254,4
53c7cef236245025c,4
eefced8f289cbefb2,4
bfd66e30614bd53ff,4
eba5a4836ff33d473,4
2127d5d47803fe09c,4
caa1699047864d58f,4
d94289f47b9a45ee5,4
b382cc205c748660f,4
ec3cae9515a727001,4
3ce182ded4390b6f4,4
29096ae082dc4d74d,4
b8668d372fe5e5720,4
ac14b2e4294f57e8f,4
dab8af1f66e9b2e2b,4
f8222c53e8b8d0cf7,4
1548de7bf4b731f67,4
b94dd119fa479108e,4
b5e07e5d74de9bacb,4
1e43cad6aab68f729,4
b021f805751fe0eaa,4
88370a006c7c4ddb8,4
16806c6a8fece4248,4
dc031a38cd9a4962a,4
349d9bff170a3f758,4
89f1555f8d29b1e9e,4
c1f7d2fbf6b49f924,4
a4a4e0ed8797d320a,4
41c533b1426ef907b,4
82e35bd70d861dd82,4
7f692f77b0399b036,4
26944bcac3824acdc,4
ab6e1d82a21ae4e99,4
5162b3d1ec3410eef,4
ed97de4ee7b38da68,4
c5b7aa6eb73f43e7b,4
6cfc3910f55d87187,4
a021dc8e6e37d850b,4
548eec60007d25a71,4
5ee42369450dac231,4
590af6d7fce794ed3,4
695bdb53de4b4b6fa,4
7f3badec5e635b042,4
7221741f170af3711,4
46c631fa670e5d3db,4
fc1018d353fd479e9,4
4bd1d8cc67c6d9a56,4
3b00799cee9fb49c4,4
ec60b8a3d629f358f,4
6a81b89e4eccc9054,4
99c8592091941aa07,4
68d5af068e0392eba,4
327e0fa153f18cf72,4
802b3a896252cdf51,4
2c79a621285161c78,4
28aaf80cc48e50645,4
3ce6ac37b2d9e5c2f,4
3a163391bca6367b9,4
d6302a2ecf2c38e23,4
37bf5c320c59d20a4,4
25f182c74c3d0af67,4
a8612e2b3d4472cf9,4
e1bb84cb203889fb6,4
78fb7b9a4b1fbaab8,4
7ffdcd9b9bcf36a36,4
a91bfba2880642ac4,4
85320c3634d303aea,4
ab11b19bf12805060,4
845f0d387ec93935e,4
d5839915d8f724d2c,4
727d9459af59633a5,4
c0997844fd9dd6519,4
6e62d1a9cd4f42d54,4
568337539cbb39c07,4
0abe707ef92069227,4
a6035b78855357a4a,4
fa811bb8ef4b203b0,4
c8c2edad4ce97b3a8,4
6694780e49bde9aba,4
07ed141cefb5d248b,4
d666b89ea5a05d9a8,4
e7bcba0d265e1d33f,4
aa5b4ad99900c8cde,4
289da22da9e570c19,4
7cb7b8b46bfe53a62,4
21c6260c0b536fd59,4
daa79ad4182430e3f,4
b0a0b3b5500b5eecc,4
1ddf48abdd2117e50,4
342280f34e5a9a550,4
e03a9b1979b12a789,4
c1a04405a3b134a1f,4
874aef75d6bc3fb66,4
eef80d7e75bf25a2e,4
58479961c7b551d2b,4
5cea4f3c68a6e561d,4
d87f7e37ab8a29582,4
bdd33ca967b1b9900,4
aa34eace603ae8235,4
7dd45375355e48b32,4
f551d9e8263223312,4
4983a85b2b8a25f11,4
c11ab2d7ac761e47e,4
c78a971fd125bc49e,4
fc59f11ded777a6eb,4
596b4fb92f8752040,4
bfda9ad2ddf2084e6,4
d9e4658986cd3d72b,4
2b0c56407159671b4,4
aa66bcb33e69f1bf2,4
613faba7a1bf81f59,4
022850b7bb88ea859,4
1d588a1322ff9bf15,4
d8e9b7d3dc0738b6c,4
fb84ceeaf4c4bbca8,4
361cce8ae49e3afba,4
5103bb4640e9b5b64,4
ffc488af34622d989,4
a290c3b5c3ffb8385,4
a78fe16ee40f89ff7,4
711d5d16215727b56,4
daf7cac72349eac79,4
96b4964201885f58a,4
ba338f63c13caf0e5,4
fafdf45201968d350,4
33a67151ad1649b00,4
12c8b829bd38ae03f,4
02c9c0cd1c8783ac2,4
15be8da64bf777785,4
3b0ad5cdff97a9fac,4
15414775e68b98f40,4
9dff3c768969baf13,4
14dbbe3ba02a2ab72,4
6926d49c84965801e,4
7920cc963966ff0d2,4
4f276441994c12a29,4
2aa65c5fe74e7b79a,4
f3800f026a1cdbcbb,4
9033884a2df218b8b,4
03b395c04b7ae17f8,4
12e975650c24fa5c1,4
e78c3302ee6234840,4
